FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Cluster,PC1,PC2,PC3
1736.0,9827.0,365.0,2047.0,228.0,232,210,141,2624.0,5021.0,1007.0,1523.0,65.5,0,-122574.06848452972,-29403.287903391345,-25130.62126781077
665014.0,695843.0,930428.0,1347840.0,1271.0,1075,402,213,750818.0,594008.0,321037.0,273485.0,65.5,3,1063626.675363338,758080.1843141132,-70621.16631630858
1509.0,7254.0,1129.0,3252.0,1819.0,4796,2098,5502,4913.0,12889.0,2046.0,4070.0,65.5,0,-119640.321783552,-29805.945727928676,-25977.945284156893
21623.0,43751.0,14233.0,25859.0,266.0,159,61,70,30964.0,32536.0,14696.0,26243.0,65.5,0,-79399.37100340627,-21153.624488560683,-20872.30289943721
7380.0,13603.0,2878.0,5838.0,3050.0,3085,4237,4666,13559.0,13712.0,1983.0,2757.0,65.6,0,-111394.72250603256,-27315.83428600194,-21406.44295660769
13560.0,20236.0,2732.0,4186.0,4478.0,4226,6283,6656,17219.0,17686.0,3744.0,3262.0,65.7,0,-105716.55452136562,-25913.00352882196,-17184.26327977202
36842.0,57554.0,45378.0,73690.0,230.0,89,100,69,45774.0,41506.0,28545.0,33166.0,65.8,0,-48413.95815532289,3483.484625495774,-30136.72009732393
34272.0,42087.0,19015.0,31860.0,349.0,113,130,111,35086.0,31831.0,28503.0,25607.0,65.8,0,-64491.44704314233,-16349.5249282305,-19573.32088116972
34407.0,56674.0,3024.0,4105.0,429.0,330,193,224,45319.0,39971.0,48029.0,36008.0,65.8,0,-47872.8269739566,-37999.02227516919,-18703.72469849965
47458.0,76710.0,3671.0,4862.0,113.0,191,17,91,42806.0,39498.0,23916.0,32581.0,65.8,0,-58324.54829284303,-23932.83030990644,674.8430331966119
17578.0,31781.0,1254.0,2147.0,7056.0,7005,10207,10332,26098.0,26863.0,5080.0,5394.0,65.9,0,-96997.48337511292,-27590.92487597694,-13045.363049861862
8605.0,15849.0,2423.0,3009.0,4258.0,4249,5636,5850,12216.0,12884.0,424.0,1023.0,65.9,0,-113284.47070419088,-26212.178934352687,-19766.928409183005
5258.0,14975.0,1836.0,4562.0,3781.0,4504,4653,5277,11815.0,12849.0,1058.0,2704.0,66.0,0,-114051.77805232648,-28462.158916619,-22267.38502685365
709.0,3757.0,391.0,2333.0,80.0,8,179,60,1972.0,5745.0,9810.0,28049.0,66.0,0,-112291.64514197808,-34670.95560912227,-30805.797845498724
46749.0,74927.0,13493.0,22513.0,255.0,152,260,123,46663.0,41739.0,28772.0,38498.0,66.0,0,-49752.96681319487,-18924.44138177348,-6709.658459584207
30892.0,42383.0,13495.0,23128.0,0.0,24,109,150,36578.0,34326.0,25756.0,26328.0,66.2,0,-66853.62898797335,-21959.887113255965,-17798.249059752627
7521.0,16881.0,3242.0,5698.0,209.0,272,80,68,22008.0,22632.0,8230.0,13967.0,66.2,0,-99161.40992004205,-31622.70260244409,-23376.46086469091
47163.0,74503.0,5817.0,8277.0,611.0,309,162,118,41157.0,35554.0,35887.0,29828.0,66.3,0,-53846.34191401054,-25139.74272926759,-5973.513759477988
105237.0,136043.0,17217.0,23287.0,474.0,277,256,157,128416.0,100880.0,40844.0,32359.0,66.3,0,34342.79853780083,-9327.42886954336,39933.36466939298
287056.0,415404.0,48690.0,74812.0,305.0,397,327,183,128993.0,111958.0,79435.0,72475.0,66.4,0,129895.13095950829,82436.32516028681,137271.22657320127
3507.0,11093.0,1785.0,5204.0,3651.0,3637,4602,4958,11763.0,13660.0,2797.0,2227.0,66.4,0,-113915.16322378383,-29731.882635134585,-24248.487841573
2371.0,5982.0,1225.0,3604.0,171.0,142,179,115,4564.0,4265.0,960.0,1182.0,66.5,0,-120878.96752642904,-28767.88032845404,-24812.754496965907
454890.0,570786.0,343997.0,470323.0,7574.0,7200,9640,8934,526435.0,410270.0,191130.0,143555.0,66.5,3,610842.7640479225,279851.36727957847,109699.4774927067
19195.0,34435.0,5501.0,11263.0,6400.0,6914,8503,9024,20212.0,20677.0,4071.0,3891.0,66.5,0,-100781.9554165279,-21816.296543148022,-14349.938438631769
7416.0,10996.0,2329.0,4533.0,2323.0,2101,3337,3298,8481.0,8007.0,2614.0,1920.0,66.5,0,-115109.53119126133,-26855.61412455393,-22009.279537988223
18875.0,27274.0,2521.0,4301.0,305.0,186,307,132,19405.0,17471.0,12669.0,11659.0,66.5,0,-95872.56003142532,-27689.517972952737,-16974.339094639407
53028.0,76407.0,21060.0,32738.0,252.0,223,512,213,78047.0,67218.0,60980.0,52575.0,66.6,0,-3447.4152160969825,-26833.346551592997,-16270.611371382152
8202.0,16446.0,1711.0,3458.0,2609.0,2850,4779,4896,13824.0,13147.0,2601.0,2050.0,66.6,0,-111044.15280201186,-28077.090029371877,-20399.51476387121
3917.0,11026.0,1531.0,2993.0,1496.0,1956,2325,2754,6277.0,7884.0,1939.0,1947.0,66.6,0,-118363.79768127276,-28463.42461112689,-24115.11200422151
6931.0,23746.0,1814.0,3492.0,6877.0,7817,8235,9257,16845.0,19131.0,962.0,2784.0,66.6,0,-109839.87096377426,-28601.88637306721,-20422.464193769127
3898.0,11984.0,0.0,1462.0,168.0,64,118,11,2905.0,3927.0,1286.0,1195.0,66.7,0,-121684.95979276876,-28849.79899595881,-23443.898148089123
475656.0,607862.0,37837.0,55985.0,1193.0,1085,109,111,730320.0,579740.0,232661.0,202021.0,66.7,3,738236.0971649864,-20287.277781283767,290387.15178785403
11702.0,14294.0,2210.0,4132.0,7301.0,7291,7814,7702,4587.0,4545.0,2271.0,2335.0,67.0,0,-116625.3523224211,-23997.02812662691,-19411.97354574564
10269.0,18002.0,2617.0,5003.0,6332.0,6330,7572,7364,16829.0,16147.0,2636.0,2915.0,67.0,0,-107728.59896854324,-26972.88816308257,-19132.15236238403
8760.0,17635.0,2547.0,5600.0,1776.0,1692,4984,5629,12202.0,13238.0,1056.0,3442.0,67.1,0,-112304.08554527209,-26522.172013498213,-20003.287083048708
412723.0,555207.0,53898.0,79089.0,1468.0,923,411,139,265531.0,208079.0,141749.0,116780.0,67.1,3,314129.2774768606,93012.0854218485,215572.92698927032
297007.0,396400.0,21118.0,26867.0,0.0,109,0,77,335837.0,268024.0,140416.0,106561.0,67.1,3,317854.71733371454,1731.4034168976614,159260.52782879607
1366.0,6706.0,968.0,3874.0,2187.0,3146,2827,4273,6521.0,9558.0,126.0,1150.0,67.3,0,-120239.66048599556,-29488.93857165685,-24846.70810559838
9671.0,19976.0,2240.0,3921.0,1414.0,1384,3690,3633,9430.0,9692.0,3636.0,5628.0,67.3,0,-112258.43474315351,-26773.07702006359,-20754.30733072361
18151.0,31118.0,3117.0,4533.0,463.0,217,92,50,29875.0,27026.0,13952.0,20818.0,67.3,0,-85381.8223782235,-30853.61160215439,-17285.296766822845
15987.0,24874.0,3160.0,4871.0,3627.0,3067,4213,4188,12602.0,12352.0,3093.0,2870.0,67.4,0,-108650.6256089783,-23374.251660078626,-15951.370804578946
6919.0,9386.0,810.0,2303.0,3929.0,3781,5764,5687,14870.0,14592.0,2485.0,2538.0,67.5,0,-110812.20424254176,-29558.20803428458,-20734.92950586571
217273.0,301404.0,134473.0,208482.0,0.0,183,406,240,212006.0,184696.0,79594.0,76004.0,67.6,0,186815.69443932295,104355.30933961167,53671.98677916086
3206.0,9718.0,2823.0,5984.0,1262.0,1206,2029,1976,5422.0,5592.0,1010.0,1774.0,67.6,0,-119462.58878841436,-27277.473495058784,-24995.57679438273
8058.0,15710.0,2928.0,4082.0,3718.0,3728,4906,4882,16407.0,17187.0,2707.0,2833.0,67.6,0,-108693.52733388748,-27737.888312009323,-20890.776060906093
4858.0,8215.0,2662.0,5292.0,2791.0,3063,4033,4508,9135.0,10059.0,1593.0,2701.0,67.6,0,-115706.22533392315,-27610.50595055693,-23548.004627389106
214809.0,280336.0,285814.0,458140.0,311.0,436,0,83,121214.0,104949.0,131332.0,96816.0,67.9,0,182486.34412939224,228724.41991839997,-61772.23453085414
80765.0,120044.0,6735.0,11175.0,807.0,558,96,55,42433.0,37978.0,45838.0,41209.0,67.9,0,-33941.12475812511,-13592.38585188586,13317.72318303932
46429.0,74638.0,11684.0,19673.0,233.0,207,147,121,26951.0,25572.0,16782.0,18320.0,67.9,0,-75747.23389952123,-11260.34802697715,-2734.210565899317
44571.0,73643.0,16006.0,28358.0,207.0,107,228,157,52508.0,53346.0,31107.0,46466.0,68.0,0,-42486.38592275304,-20425.66653103656,-10098.82621223
1754.0,5884.0,118.0,1005.0,165.0,133,171,56,1723.0,4889.0,12055.0,26595.0,68.0,0,-111426.99092401654,-34887.16638042291,-30862.817848997427
26527.0,41399.0,7987.0,13064.0,566.0,292,247,133,48289.0,46313.0,23475.0,31414.0,68.0,0,-60726.20954796786,-30576.486396264943,-15744.439157115285
18279.0,25322.0,2890.0,5209.0,1795.0,1943,4505,4448,11622.0,11021.0,4437.0,3820.0,68.1,0,-107770.013610274,-22898.991174813124,-14843.289882134584
2527.0,14286.0,1953.0,6777.0,1097.0,2043,1564,3252,4178.0,9159.0,880.0,1343.0,68.2,0,-120950.40434477408,-27972.661510145663,-25130.907980315893
71580.0,118394.0,34099.0,53916.0,320.0,318,607,244,81157.0,70638.0,77183.0,57595.0,68.2,0,16988.74508508756,-13649.678003509003,-16342.939484699567
339864.0,500148.0,12041.0,17818.0,324.0,556,5203,4531,128776.0,107997.0,111666.0,91824.0,68.2,0,160321.85478272807,65031.73103986922,179669.27077446043
795.0,4582.0,99.0,770.0,1094.0,1988,1773,3055,4311.0,7447.0,162.0,1054.0,68.3,0,-122236.21347500512,-30051.874745484736,-25089.84964513938
68800.0,99697.0,11806.0,22455.0,88.0,135,320,124,78780.0,72963.0,71332.0,61015.0,68.4,0,7604.0325691657345,-31286.78300722608,-4780.551746865171
11390.0,24754.0,2669.0,4197.0,2398.0,2596,3465,3892,9036.0,10180.0,501.0,1345.0,68.4,0,-114547.87336859248,-24259.27821029775,-18293.19394579051
125810.0,173488.0,28079.0,45035.0,273.0,182,169,160,121914.0,106162.0,43354.0,43153.0,68.6,0,42513.33971003366,8312.051823930764,46858.06416460053
1712.0,6235.0,664.0,3129.0,1182.0,1601,1611,2098,4778.0,6472.0,218.0,1306.0,68.6,0,-121387.51404043668,-29315.022385505043,-24689.46130039518
22361.0,40835.0,10299.0,17793.0,336.0,257,19,54,28302.0,28268.0,16909.0,20063.0,68.7,0,-82366.8837317877,-23570.038068445305,-19400.183564749976
20344.0,27079.0,2926.0,5172.0,158.0,147,270,147,28966.0,25413.0,20958.0,20744.0,68.7,0,-81869.4592024121,-31859.72638994298,-18747.63477656415
1642.0,7113.0,0.0,2812.0,44.0,0,5,0,9304.0,12847.0,4127.0,4283.0,68.7,-1,-115524.53634710748,-32212.938023748604,-25589.860046496397
5429.0,13036.0,0.0,1281.0,106.0,87,0,0,4768.0,3852.0,5295.0,4483.0,68.7,-1,-116976.3879385976,-29971.605054293475,-23970.09878794247
1111.0,5931.0,429.0,1718.0,74.0,0,99,20,2578.0,5000.0,9226.0,20518.0,68.7,0,-113894.99623249308,-33726.45853276939,-29909.286138443
701504.0,714832.0,122517.0,166349.0,5069.0,4839,261,294,1893350.0,1280740.0,799491.0,574167.0,68.7,1,2058344.6218165348,-283013.48298753565,309385.2463064966
302219.0,414823.0,9259.0,15097.0,610.0,288,474,271,228787.0,195548.0,126879.0,98555.0,68.8,0,229972.24835293196,20696.96015896276,160651.91753998
3353.0,7806.0,2200.0,4767.0,1803.0,1852,2452,2655,7033.0,7639.0,567.0,1608.0,68.8,0,-118628.07015698616,-27885.181364912783,-24167.432582048164
7198.0,18054.0,1642.0,3895.0,2548.0,2818,3403,3508,9507.0,9750.0,1722.0,2207.0,68.9,0,-114949.13782639866,-27485.736651981915,-21304.5378688726
29915.0,43638.0,33294.0,52260.0,5682.0,5614,9970,9977,14365.0,12534.0,5340.0,4391.0,68.9,0,-95002.02788803536,6461.9074771018495,-22250.379841545884
4955.0,17911.0,2198.0,5531.0,3709.0,4186,5029,5911,13379.0,15790.0,1701.0,1795.0,68.9,0,-112834.74407890896,-28716.494292196723,-22701.17871863715
3256.0,11963.0,2039.0,5682.0,2217.0,3040,2912,4253,6546.0,9238.0,1226.0,2222.0,68.9,0,-118560.75799686834,-28189.056555212563,-24544.84901688127
3798.0,11578.0,690.0,3336.0,521.0,1106,664,1597,1554.0,4108.0,264.0,359.0,68.9,0,-123282.11306849636,-27669.049974705074,-23593.71003982825
43476.0,75307.0,4210.0,6428.0,423.0,235,263,157,38548.0,33948.0,25846.0,27234.0,69.0,0,-62989.554128004216,-24451.1578129415,-3713.8508772586974
7561.0,13995.0,4311.0,7384.0,2202.0,2349,2970,3190,7820.0,7865.0,998.0,2433.0,69.0,0,-115817.27667672752,-24627.159330731083,-22330.60476080629
89169.0,116102.0,23557.0,34655.0,480.0,330,222,127,140986.0,111390.0,52567.0,37335.0,69.1,0,46784.3348506468,-17658.472770958022,21469.441073514023
7643.0,10029.0,3179.0,5414.0,6500.0,6691,9070,9086,21022.0,20627.0,1866.0,5044.0,69.1,0,-105245.220223359,-28482.856876000827,-20504.43243160577
7811.0,23008.0,2236.0,5318.0,2386.0,2409,3545,3960,10220.0,11620.0,2152.0,3157.0,69.1,0,-113649.760449745,-27085.15631179598,-21286.32224478877
17648.0,32277.0,4938.0,8974.0,1311.0,1212,3032,3256,7743.0,8142.0,2959.0,3731.0,69.2,0,-111156.05802609792,-20317.718064803128,-16225.503087116727
466.0,1985.0,0.0,796.0,52.0,0,194,148,2751.0,5601.0,539.0,765.0,69.3,0,-123396.46155763016,-30094.125455458867,-25607.456341390272
529266.0,700141.0,17526.0,21717.0,798.0,689,33,82,775203.0,628548.0,268452.0,203162.0,69.3,3,802517.9527985655,-32537.831589605896,330289.6656842986
30048.0,54208.0,57391.0,104014.0,4740.0,4928,7144,7367,19058.0,19467.0,4442.0,5918.0,69.4,0,-86573.35605359243,25337.621135536865,-33565.03491176679
46147.0,67724.0,17160.0,30753.0,204.0,297,0,44,43155.0,40327.0,25946.0,27928.0,69.4,0,-55824.24620182057,-13705.166971130517,-7883.507469873988
4173.0,12705.0,1642.0,4605.0,1484.0,1634,1842,2033,4565.0,5107.0,1082.0,1274.0,69.5,0,-120111.03352499144,-27610.23848791615,-23823.11564378264
3777.0,13246.0,1762.0,4149.0,3617.0,4445,4997,6156,12793.0,16135.0,503.0,2542.0,69.6,0,-114152.4708229532,-29206.33867457245,-22916.217201852145
401105.0,508523.0,461544.0,619238.0,372.0,455,0,50,298459.0,253004.0,138708.0,118242.0,69.6,3,418434.0988413882,415343.3018089468,2900.8713438910017
12479.0,17968.0,1472.0,2996.0,3816.0,3905,5553,5567,14374.0,14768.0,1885.0,2218.0,69.6,0,-109613.3698740775,-26246.81946312496,-16838.894432005785
238239.0,361892.0,29131.0,42338.0,0.0,291,67,129,130516.0,114769.0,64287.0,61417.0,69.7,0,100664.70251021915,49757.20482953711,119189.5597524188
23073.0,47074.0,914.0,3538.0,198.0,140,163,101,27403.0,25641.0,19556.0,20015.0,69.8,0,-83434.53098554439,-31505.6297847833,-15312.75498375806
1998.0,12350.0,413.0,2341.0,954.0,1901,1567,3244,4213.0,9546.0,912.0,3055.0,69.9,0,-120972.93966050202,-29645.29103849958,-24790.472470809687
233875.0,344057.0,69709.0,107795.0,6078.0,5670,15145,13983,40248.0,38064.0,14538.0,13507.0,70.0,0,4734.19302265525,118343.92090993767,105960.91394937273
1509.0,3268.0,0.0,536.0,680.0,1505,785,1941,2294.0,6219.0,2145.0,2027.0,70.1,0,-122263.0036602024,-30088.533149122937,-25680.4715845266
2028.0,11666.0,0.0,960.0,20.0,0,159,50,2324.0,5100.0,8660.0,19616.0,70.5,0,-114383.58206747827,-33373.60859740869,-28776.74570060847
21411.0,35175.0,1864.0,3897.0,88.0,90,150,77,23868.0,24386.0,9189.0,19293.0,70.5,0,-91756.75548218613,-27713.993904362564,-12963.056960766287
17935.0,36225.0,2557.0,5967.0,2415.0,2475,7429,7433,16873.0,17265.0,5421.0,6395.0,70.5,0,-102958.03975824678,-24853.933195861096,-14749.607800201436
37628.0,48364.0,4754.0,6235.0,0.0,65,109,56,33881.0,30301.0,28781.0,25504.0,70.6,0,-67149.09888858563,-26359.02129533208,-10062.67963533935
14584.0,25477.0,2573.0,3186.0,9987.0,10571,12460,12596,34525.0,34844.0,4220.0,5252.0,70.7,0,-91982.54830028984,-29180.305547296884,-14462.209363782287
14022.0,27787.0,2991.0,5752.0,2441.0,2866,6159,6544,16672.0,16997.0,7326.0,6120.0,70.7,0,-103400.77954026064,-26735.14468319892,-18652.072530426347
2073.0,4304.0,1738.0,3684.0,874.0,1717,1097,1973,2626.0,4421.0,1289.0,1341.0,70.8,0,-122074.91142427197,-28165.17862953196,-25731.115690060356
67988.0,103029.0,1462.0,4444.0,485.0,301,251,195,65966.0,58255.0,60585.0,54993.0,70.9,0,-11107.520001506156,-33865.21763925762,3085.462166165474
6251.0,12693.0,2178.0,4019.0,1547.0,1924,2208,2473,6591.0,8209.0,779.0,2072.0,71.0,0,-117792.90586689222,-26638.053900388008,-22217.73039728477
1256.0,4506.0,0.0,1423.0,94.0,27,267,153,4653.0,4916.0,3149.0,3639.0,71.0,0,-119714.17896482238,-31138.71784272156,-26018.09507609286
1053.0,5494.0,180.0,1515.0,157.0,14,187,110,3126.0,4639.0,1257.0,1609.0,71.0,0,-122320.5237378612,-30042.236383445503,-25570.784159979263
794211.0,908705.0,87803.0,121313.0,3342.0,2671,63330,49172,488580.0,351479.0,327004.0,230030.0,71.0,3,730093.8012482477,182529.78533606773,420286.2390065663
3526.0,12460.0,1009.0,3008.0,287.0,176,124,3,15556.0,20143.0,61634.0,105844.0,71.1,0,-55714.43541920304,-57667.65177884943,-52684.66097823622
1647970.0,1343160.0,575500.0,548538.0,50704.0,26770,3493,1635,6166580.0,3019020.0,2535670.0,1183170.0,71.1,5,6611692.433295504,-910458.1977511196,568857.1538921715
81968.0,129050.0,13617.0,23351.0,758.0,272,275,156,64362.0,55117.0,60231.0,43102.0,71.1,0,-8361.742316626493,-16176.0079597871,7331.753709500808
3819.0,15429.0,1313.0,5098.0,500.0,1115,1451,3302,4158.0,9572.0,3618.0,4796.0,71.2,0,-118437.35734743088,-29038.405821721783,-25167.17414824081
4067.0,23766.0,1193.0,5102.0,1118.0,1714,2190,3783,5932.0,10489.0,25.0,1058.0,71.2,0,-119825.5977950774,-27985.160713314413,-23002.57886927461
2941.0,8532.0,985.0,2875.0,4463.0,5239,5591,6406,12932.0,14503.0,1068.0,1722.0,71.2,0,-114401.56761191806,-30297.126212774096,-23344.92222942395
1497.0,6430.0,0.0,575.0,197.0,139,95,44,2975.0,4429.0,243.0,476.0,71.3,0,-123118.93623126176,-29566.4275171353,-24695.15437680485
326766.0,462001.0,66403.0,100879.0,973.0,374,428,269,327811.0,280900.0,125395.0,124279.0,71.3,3,328014.7108544173,56361.02741284127,162192.4941337049
26707.0,39241.0,5113.0,10232.0,237.0,141,168,92,40396.0,38047.0,26337.0,27168.0,71.3,0,-66668.36799856144,-31689.0225396648,-16280.924174624475
51092.0,81501.0,23326.0,37252.0,240.0,135,270,154,73206.0,67772.0,48984.0,52557.0,71.3,0,-13181.685134770843,-21419.4610218188,-14300.04185928795
1208.0,5665.0,1759.0,5150.0,1289.0,2076,1581,2282,4508.0,6422.0,237.0,1057.0,71.4,0,-121572.62767530578,-28568.60637616844,-25658.163285827108
5306.0,14826.0,2737.0,6350.0,2157.0,2435,3536,4024,10519.0,12350.0,1243.0,2506.0,71.5,0,-114761.78736933424,-27536.634878924688,-22891.790719231256
10462.0,25596.0,3460.0,6609.0,5015.0,5501,6535,7235,16435.0,16391.0,2505.0,2338.0,71.6,0,-107996.7490159831,-26077.880890858472,-19356.95804993692
53158.0,86154.0,4337.0,5483.0,106.0,84,178,129,52489.0,46909.0,29275.0,31929.0,71.6,0,-46720.47846910899,-24291.347742427257,3488.200885039216
3469.0,15697.0,645.0,2486.0,1411.0,3762,1838,4932,4623.0,12567.0,2163.0,2797.0,71.6,0,-119579.81756441346,-29202.851817517847,-24336.19663143224
3383.0,11165.0,1244.0,2674.0,2377.0,4617,3566,5984,7984.0,14248.0,956.0,1103.0,71.6,0,-118048.05386532257,-28881.68493418161,-23692.04341766902
23481.0,42384.0,7559.0,12107.0,275.0,155,200,125,41104.0,37378.0,22673.0,27747.0,71.6,0,-68384.84633935266,-30267.326329095613,-18216.40387682665
24671.0,40166.0,2150.0,5217.0,604.0,386,178,130,35460.0,32827.0,23063.0,24130.0,71.7,0,-73966.63440304343,-32789.04281187218,-15381.12861887996
21674.0,33229.0,4622.0,7834.0,47.0,124,204,152,26297.0,25538.0,27764.0,22578.0,71.9,0,-79151.90310832753,-31464.324016353523,-22041.324745274887
7318.0,21814.0,1261.0,2929.0,1335.0,1130,2642,2987,6270.0,6805.0,2561.0,2899.0,71.9,0,-116767.97706307974,-27436.36594428442,-21813.527219074236
8012.0,20108.0,3278.0,7039.0,3478.0,3629,4267,4460,12205.0,12002.0,418.0,2838.0,72.0,0,-112861.11013767126,-25978.561790565123,-20678.76917274081
135872.0,218548.0,22375.0,34828.0,5115.0,5114,7665,6966,21834.0,20608.0,5396.0,5023.0,72.1,0,-57218.561665567526,43036.38295378743,61145.11915977166
831.0,2486.0,2949.0,6218.0,1181.0,1116,1631,1916,4337.0,5192.0,966.0,848.0,72.1,0,-121257.59948904478,-27920.66355134088,-26872.484143751277
6029.0,13680.0,1968.0,3859.0,2054.0,2080,3046,3279,9147.0,9605.0,2218.0,2997.0,72.1,0,-115079.19848151608,-27899.62896193423,-22597.41869349996
4334.0,11063.0,1704.0,3168.0,2228.0,2300,3119,3591,9411.0,11173.0,2123.0,3252.0,72.2,0,-115474.89691958496,-28913.43116040477,-23627.87120007077
5545.0,8528.0,933.0,1666.0,2370.0,2043,3519,3150,9514.0,9116.0,2713.0,3744.0,72.3,0,-114745.09879254784,-29231.65443060877,-22618.655783801954
71040.0,96399.0,17695.0,28284.0,352.0,299,0,9,88469.0,78976.0,70303.0,66373.0,72.3,0,17475.290079979648,-27630.030745028387,-4633.541833377341
12453.0,33118.0,3520.0,5331.0,5078.0,5189,6866,7213,21875.0,22180.0,4171.0,3862.0,72.4,0,-102137.28859779677,-26857.981633055497,-17983.73713119703
7054.0,22810.0,2437.0,4463.0,3253.0,3746,4343,5009,13189.0,14693.0,1689.0,2940.0,72.5,0,-111964.19278796505,-27671.868626525706,-21352.437969740917
2242.0,6591.0,274.0,2289.0,533.0,1407,807,1845,2506.0,5725.0,1658.0,1606.0,72.5,0,-122163.66285846442,-29406.90712820392,-25029.258347251867
1973.0,8793.0,302.0,1544.0,716.0,1479,781,1975,2068.0,5270.0,729.0,1234.0,72.5,0,-123125.58873916828,-29109.222399396243,-24887.569473570416
47002.0,68513.0,2787.0,4182.0,349.0,269,40,86,40881.0,37545.0,34535.0,34481.0,72.6,0,-54246.44183379816,-27682.27548654176,-4149.530362833579
8642.0,20646.0,4064.0,8607.0,4348.0,5197,5471,6718,15802.0,18582.0,2035.0,3990.0,72.6,0,-108752.21874509088,-26314.271417213844,-20910.121505972307
2788.0,9650.0,810.0,3569.0,1505.0,1926,1921,2458,4687.0,5920.0,936.0,1189.0,72.6,0,-120740.06776576892,-28880.514056879507,-24315.404533060035
3605.0,14698.0,1534.0,3186.0,1507.0,1730,2101,2501,4673.0,5183.0,938.0,1049.0,72.7,0,-120367.14338204036,-27907.38702738684,-24094.05885725845
2555.0,10662.0,1543.0,5326.0,1456.0,1836,1895,2424,5283.0,6744.0,608.0,1576.0,72.7,0,-120294.83025362655,-28448.54243504897,-24651.279554549536
10904.0,20404.0,1053.0,2151.0,4384.0,4732,6405,6785,17215.0,18089.0,2832.0,4944.0,73.0,0,-106969.45109324406,-28361.271374850978,-17909.8866887436
8500.0,14736.0,2176.0,4270.0,2426.0,2729,3784,4005,9393.0,10408.0,2006.0,2386.0,73.2,0,-114309.30076191296,-26543.292538043457,-20777.9658399307
302095.0,437838.0,14916.0,21818.0,810.0,666,76,79,133879.0,117281.0,115625.0,84763.0,73.3,0,152585.80314439966,49008.9001917922,150058.44474820103
1762.0,10434.0,535.0,1965.0,598.0,951,782,1632,2303.0,4487.0,723.0,1094.0,73.4,0,-123012.1976407892,-29048.980614837208,-25116.420182534926
35509.0,40397.0,0.0,3274.0,330.0,263,24,97,35256.0,31298.0,30450.0,21559.0,73.4,0,-67975.60909779512,-31577.884746588163,-9543.974710471712
5366.0,14588.0,3259.0,8264.0,3252.0,4034,4071,4624,11352.0,13490.0,2069.0,2915.0,73.4,0,-113500.3177753629,-27488.02442402776,-23414.261955658258
2950.0,9273.0,430.0,2533.0,1386.0,2343,1780,3276,4812.0,9958.0,98.0,411.0,73.5,0,-121293.11992952671,-28838.01840648428,-23587.816062259077
13752.0,21702.0,1910.0,5430.0,2196.0,2159,5833,5939,13306.0,13914.0,5593.0,5383.0,73.6,0,-107234.42891438736,-26503.352671447006,-17963.221800889274
4459.0,12825.0,1162.0,3589.0,1416.0,1829,2019,3130,5926.0,8736.0,2631.0,2219.0,73.7,0,-118106.4404551511,-28682.540310121367,-23887.99009329412
753.0,3724.0,559.0,3604.0,508.0,1227,689,2078,1997.0,5803.0,522.0,1327.0,73.7,0,-123601.98916183604,-29383.666292930757,-25820.462210460057
25708.0,36886.0,15814.0,25136.0,0.0,0,36,116,32890.0,29707.0,21911.0,17704.0,73.8,0,-74849.91187990156,-19727.818088505155,-21256.54469653019
2546.0,11718.0,386.0,2715.0,1827.0,2673,2714,4261,6552.0,10637.0,12.0,1216.0,73.8,0,-119997.60767571804,-29431.522859407945,-23628.46382551293
2646.0,11036.0,250.0,2983.0,728.0,1957,1249,3353,2938.0,8096.0,364.0,522.0,73.8,0,-122642.34233400128,-28852.61584358836,-24069.07959683442
47396.0,75202.0,2394.0,4928.0,95.0,293,0,119,56231.0,55409.0,38289.0,43888.0,73.8,0,-38726.29907145674,-32888.996457869325,-3540.129251397255
26919.0,30575.0,4049.0,6876.0,10984.0,10989,14022,13829,36084.0,34905.0,6512.0,6798.0,73.9,0,-84976.82143567828,-23552.530399682637,-7159.032107170304
3220.0,11041.0,897.0,3056.0,2449.0,3520,3441,5302,10082.0,15156.0,1546.0,1922.0,74.0,0,-116137.06368317569,-29907.33690371167,-23633.77976587639
20305.0,28194.0,2293.0,2908.0,47.0,96,168,118,30369.0,28501.0,22232.0,27578.0,74.0,0,-78632.35103417332,-33676.447909449096,-19068.071076877382
4076.0,12358.0,947.0,2298.0,2038.0,1769,2663,2871,6225.0,5990.0,1068.0,1445.0,74.1,0,-119033.25362330252,-28544.079586569904,-23327.51392919444
31484.0,49728.0,3328.0,5156.0,0.0,147,368,166,27881.0,25883.0,17619.0,20430.0,74.1,0,-80717.88170995613,-25371.338330328035,-9566.025180849025
91240.0,126872.0,19125.0,29645.0,1111.0,336,989,216,83145.0,76109.0,80808.0,63110.0,74.2,0,24913.67025809457,-19074.02521774452,4080.617825716883
4202.0,10448.0,3707.0,9958.0,3853.0,4634,5132,6009,12078.0,14773.0,2327.0,2568.0,74.2,0,-113205.73145046047,-27798.35167047349,-24508.43591930614
118447.0,175015.0,7310.0,10442.0,266.0,150,497,126,62726.0,53230.0,38993.0,39221.0,74.2,0,-10680.570146913684,1663.308102593939,46165.70075202488
3207.0,7519.0,3069.0,5794.0,1438.0,1575,1915,1963,5033.0,5412.0,576.0,1020.0,74.3,0,-120102.69846863725,-26799.508617331427,-24963.654396707592
938.0,5022.0,744.0,2937.0,898.0,1370,1769,3152,4607.0,7976.0,1140.0,2208.0,74.3,0,-121057.59932115988,-29912.834431271564,-25739.81411293364
