FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Cluster
2761.0,8369.0,1529.0,4064.0,3934,5306,5034,7040,12432.0,17242.0,1848.0,3256.0,161.6,Syn,6
2801.0,5382.0,832.0,2131.0,1149,3506,1353,4432,3293.0,10576.0,889.0,2813.0,161.6,Syn,6
30059.0,49359.0,5491.0,9934.0,405,185,144,125,33707.0,30330.0,23235.0,25411.0,161.6,PEuk1,4
25639.0,26924.0,2880.0,4725.0,9634,8965,11385,11335,29733.0,27965.0,4851.0,4697.0,161.7,Syn,6
1471.0,4320.0,859.0,2636.0,2124,2740,2540,3429,6925.0,8278.0,1576.0,2291.0,161.7,Syn,6
4571.0,16094.0,1649.0,3740.0,2084,2106,3204,3382,10880.0,11804.0,2605.0,3543.0,161.7,Syn,6
34876.0,54152.0,2083.0,4215.0,578,250,0,0,35769.0,33428.0,24713.0,22869.0,161.8,PEuk1,4
8757.0,26095.0,2293.0,4703.0,4394,4928,6825,7830,17474.0,19794.0,1725.0,3405.0,161.8,Syn,6
5838.0,14287.0,1749.0,2740.0,4486,4409,5597,5897,11960.0,12742.0,1343.0,2657.0,161.8,Syn,6
5933.0,17057.0,2032.0,3285.0,1390,2036,1833,2597,5338.0,7147.0,1961.0,2757.0,161.9,Syn,6
2752.0,10685.0,391.0,2215.0,432,944,493,1227,1381.0,4137.0,474.0,552.0,161.9,Syn,6
300747.0,442914.0,188204.0,267039.0,185,393,137,79,191277.0,160470.0,98718.0,80211.0,161.9,PEuk2,5
553547.0,591556.0,1007700.0,1275350.0,2142,1425,547,301,231675.0,194883.0,140142.0,117575.0,161.9,PEuk2,5
1312.0,8419.0,518.0,2269.0,1149,3351,1494,4072,3467.0,9309.0,351.0,874.0,161.9,Syn,6
44255.0,71747.0,3438.0,4640.0,379,160,273,144,52990.0,49760.0,20648.0,32272.0,162.0,PEuk1,4
10715.0,16579.0,2991.0,4982.0,4279,4195,5054,5365,14993.0,14767.0,3838.0,4282.0,162.0,Syn,6
55942.0,86115.0,7607.0,10923.0,221,177,134,183,68535.0,64564.0,36912.0,48150.0,162.0,PEuk1,4
8221.0,14058.0,1146.0,3709.0,2087,2363,2942,3606,8041.0,9595.0,2833.0,2662.0,162.0,Syn,6
5207.0,10303.0,1683.0,3799.0,3618,4076,5429,5727,13044.0,12632.0,1497.0,3527.0,162.3,Syn,6
6036.0,16885.0,1874.0,4259.0,1743,1950,3760,4068,11822.0,13701.0,1112.0,3570.0,162.3,Syn,6
34234.0,61518.0,9497.0,16100.0,185,158,207,114,51616.0,49663.0,16701.0,32019.0,162.3,PEuk1,4
20639.0,32784.0,3474.0,4981.0,462,299,313,161,20214.0,19743.0,13279.0,15723.0,162.4,PEuk1,4
143531.0,212134.0,53487.0,82390.0,623,673,0,55,72610.0,64584.0,60004.0,53185.0,162.4,PEuk1,4
5939.0,10951.0,2447.0,5459.0,4507,4891,5954,6459,14311.0,15095.0,1310.0,2357.0,162.4,Syn,6
42470.0,59974.0,1663.0,4563.0,0,117,405,179,36876.0,32475.0,32659.0,26881.0,162.4,PEuk1,4
1949.0,7434.0,2109.0,5229.0,2510,3320,3604,4767,9615.0,11366.0,1573.0,2077.0,162.5,Syn,6
16804.0,22389.0,4260.0,7338.0,3730,3522,4492,4528,13666.0,13964.0,1632.0,4031.0,162.5,Syn,6
3487.0,9071.0,722.0,1604.0,254,297,128,62,6710.0,6362.0,6547.0,5426.0,162.6,PEuk1,4
1554.0,4968.0,295.0,1408.0,124,33,49,0,4845.0,6291.0,1936.0,2185.0,162.6,PEuk1,4
930374.0,984035.0,83426.0,96488.0,4472,3432,40398,28188,635367.0,419812.0,466108.0,304931.0,162.6,Crypto,1
106972.0,163361.0,11578.0,14120.0,300,165,0,102,151387.0,127249.0,75149.0,63373.0,162.6,PEuk2,5
573.0,3108.0,408.0,2533.0,985,2389,1134,3260,3386.0,9557.0,760.0,2762.0,162.6,Syn,6
3569.0,9420.0,0.0,637.0,145,73,427,257,5762.0,4926.0,9185.0,8136.0,162.7,PEuk1,4
743281.0,804588.0,65101.0,86021.0,4837,4156,71967,55773,486458.0,363029.0,383568.0,240144.0,162.7,Crypto,1
2634.0,12585.0,0.0,0.0,231,160,244,166,7810.0,9755.0,757.0,1168.0,162.7,PEuk1,4
2832.0,9851.0,8.0,930.0,204,86,165,127,6203.0,8401.0,834.0,1371.0,162.7,PEuk1,4
583.0,3514.0,0.0,0.0,233,172,133,22,4543.0,12055.0,37448.0,86246.0,162.7,PEuk1,4
404437.0,492023.0,45629.0,67944.0,1553,1455,490,214,776033.0,647152.0,237770.0,283763.0,162.7,Nano1,2
6859.0,9358.0,2051.0,5639.0,3249,3547,4349,4668,11368.0,11084.0,3069.0,1885.0,162.7,Syn,6
5513.0,17158.0,2322.0,5898.0,6836,7900,8203,9426,19030.0,21363.0,2567.0,3786.0,162.8,Syn,6
38727.0,70207.0,14855.0,20801.0,95,136,0,128,45995.0,39242.0,37722.0,34613.0,162.8,PEuk1,4
138841.0,202233.0,22782.0,33772.0,62,178,414,174,186103.0,155401.0,58691.0,72303.0,162.8,PEuk2,5
10373.0,24874.0,2791.0,5221.0,2607,2947,5642,5923,15250.0,15878.0,2909.0,5669.0,162.8,Syn,6
37063.0,56226.0,29382.0,45540.0,82,141,143,136,51628.0,47420.0,36969.0,33568.0,162.8,PEuk1,4
8584.0,19656.0,2755.0,5788.0,4444,4988,6124,6809,14861.0,15969.0,1497.0,2947.0,162.9,Syn,6
7025.0,13737.0,1325.0,3622.0,4370,4321,5793,5877,14169.0,14135.0,915.0,2311.0,163.0,Syn,6
11296.0,22073.0,367.0,1904.0,2592,2744,4536,4529,13920.0,13728.0,969.0,2892.0,163.0,Syn,6
55146.0,78693.0,2317.0,5509.0,246,182,340,168,47715.0,43604.0,43886.0,38472.0,163.1,PEuk1,4
2280.0,15217.0,195.0,1747.0,122,0,144,42,1763.0,6204.0,10945.0,35382.0,163.1,PEuk1,4
118289.0,183641.0,22191.0,36018.0,273,312,207,129,135194.0,119744.0,36913.0,53652.0,163.1,PEuk2,5
32135.0,48731.0,6934.0,8297.0,294,151,302,109,39962.0,36004.0,27317.0,28052.0,163.1,PEuk1,4
7854.0,11854.0,0.0,1212.0,4064,4549,4653,5550,10417.0,11945.0,2476.0,1917.0,163.1,Syn,6
5330.0,16716.0,1247.0,2702.0,5359,6418,4956,6123,12038.0,13907.0,0.0,0.0,163.1,Syn,6
3670.0,7905.0,2214.0,4120.0,3578,3821,4292,4755,13340.0,14902.0,696.0,2249.0,163.3,Syn,6
86517.0,127324.0,8043.0,13676.0,0,113,346,173,78898.0,73345.0,64986.0,58675.0,163.3,PEuk1,4
16538.0,22903.0,1028.0,2181.0,7285,7843,10389,10789,21448.0,20849.0,2304.0,3772.0,163.4,Syn,6
529856.0,627365.0,403710.0,467663.0,6648,5973,14807,14719,47700.0,45480.0,40265.0,28525.0,163.4,Syn,6
6672.0,15901.0,1501.0,3439.0,7122,7498,8455,8733,21141.0,20773.0,1403.0,2739.0,163.4,Syn,6
26221.0,48744.0,13543.0,22861.0,276,164,370,172,37471.0,35474.0,22179.0,26732.0,163.4,PEuk1,4
3433.0,15585.0,779.0,2106.0,2006,2525,3016,3953,9326.0,11975.0,1552.0,2000.0,163.5,Syn,6
1662.0,10235.0,1579.0,5792.0,656,1291,1406,3115,4472.0,10369.0,869.0,1590.0,163.6,Syn,6
7810.0,11772.0,1931.0,2417.0,2868,2776,4334,4299,11051.0,11515.0,3327.0,3261.0,163.6,Syn,6
4902.0,10178.0,2327.0,4166.0,4243,4694,6364,6970,14241.0,15040.0,1515.0,2475.0,163.6,Syn,6
5342.0,8795.0,993.0,3112.0,0,0,241,101,3808.0,4301.0,1804.0,1033.0,163.7,PEuk1,4
983.0,6153.0,22.0,485.0,80,0,118,0,2413.0,4289.0,10394.0,28280.0,163.7,PEuk1,4
1045540.0,997834.0,1220520.0,1549510.0,2033,1117,557,257,783667.0,466059.0,449066.0,224162.0,163.7,Nano1,2
27060.0,30890.0,29852.0,48776.0,252,280,108,78,38752.0,36542.0,27398.0,32104.0,163.7,PEuk1,4
6396.0,12989.0,1103.0,2200.0,6246,6847,7150,7975,14043.0,15226.0,1403.0,1965.0,163.7,Syn,6
7758.0,13342.0,4394.0,7251.0,1911,2129,2339,2581,7299.0,6668.0,1450.0,1773.0,163.7,Syn,6
3352.0,7604.0,0.0,0.0,577,1256,728,1797,2359.0,5471.0,2134.0,2001.0,163.8,Syn,6
3752.0,10025.0,1682.0,4318.0,3729,4177,5496,5988,15728.0,17884.0,846.0,2365.0,163.8,Syn,6
32951.0,59298.0,6011.0,11541.0,6427,6355,9667,9325,31340.0,30213.0,6915.0,7740.0,163.8,Syn,6
17411.0,41405.0,4315.0,6591.0,412,239,260,115,21998.0,22145.0,5389.0,11972.0,163.8,PEuk1,4
21696.0,32605.0,7791.0,13357.0,282,241,83,63,30029.0,29749.0,19958.0,25718.0,163.9,PEuk1,4
636.0,2527.0,0.0,114.0,186,122,83,14,5352.0,8173.0,673.0,1315.0,163.9,PEuk1,4
2348.0,8273.0,259.0,1804.0,113,37,0,0,4405.0,6672.0,719.0,765.0,163.9,PEuk1,4
463340.0,600029.0,30070.0,39742.0,2124,1834,141,110,753966.0,616970.0,333779.0,260071.0,163.9,Nano1,2
18974.0,33686.0,5529.0,9353.0,233,154,111,77,25691.0,25563.0,9641.0,16886.0,163.9,PEuk1,4
11816.0,16271.0,1428.0,6441.0,4925,5482,6394,7386,17847.0,21107.0,1178.0,1310.0,163.9,Syn,6
88712.0,118853.0,17577.0,25670.0,91,168,0,50,63684.0,59099.0,45194.0,47176.0,163.9,PEuk1,4
8666.0,25564.0,6346.0,12416.0,3108,3724,4394,4989,14105.0,15598.0,671.0,2008.0,164.0,Syn,6
37984.0,58591.0,11543.0,16847.0,245,207,0,83,46994.0,42752.0,24391.0,33848.0,164.0,PEuk1,4
3769.0,10520.0,454.0,1986.0,3867,4974,4050,5075,9610.0,12369.0,763.0,1069.0,164.1,Syn,6
18780.0,30296.0,11358.0,21433.0,219,120,326,271,24848.0,25810.0,9942.0,21057.0,164.1,PEuk1,4
47195.0,68732.0,3427.0,5159.0,734,308,285,141,50793.0,42957.0,36503.0,36123.0,164.1,PEuk1,4
5833.0,12164.0,1364.0,2808.0,3689,3758,4688,5004,13208.0,13918.0,1086.0,1665.0,164.1,Syn,6
3511.0,14433.0,552.0,3099.0,1945,3420,2452,4776,5836.0,11160.0,0.0,658.0,164.2,Syn,6
4714.0,13679.0,827.0,2044.0,2814,3212,3741,4634,10406.0,12752.0,0.0,672.0,164.3,Syn,6
2681.0,8256.0,1335.0,3357.0,2050,4106,2432,5116,6376.0,11379.0,1196.0,2497.0,164.3,Syn,6
6842.0,12365.0,1680.0,3023.0,4350,4562,5272,5689,13266.0,14460.0,421.0,1067.0,164.3,Syn,6
5871.0,10859.0,1460.0,3998.0,2097,2459,3144,3409,9635.0,10013.0,1053.0,2434.0,164.3,Syn,6
48686.0,60163.0,13395.0,17648.0,191,178,402,207,55614.0,52500.0,36302.0,36996.0,164.4,PEuk1,4
2071.0,8599.0,1045.0,4132.0,2071,3011,2296,3572,4913.0,7356.0,489.0,1053.0,164.4,Syn,6
47916.0,73339.0,2662.0,3242.0,412,185,259,141,38656.0,33414.0,31087.0,28684.0,164.4,PEuk1,4
580495.0,697599.0,712331.0,975670.0,1013,628,234,309,451397.0,389284.0,228185.0,186434.0,164.4,Nano1,2
18458.0,27551.0,6323.0,11098.0,100,97,313,161,27620.0,27685.0,10900.0,19445.0,164.5,PEuk1,4
39489.0,63575.0,5841.0,8972.0,254,185,70,67,51215.0,49059.0,25733.0,37110.0,164.5,PEuk1,4
6973.0,12293.0,2755.0,4669.0,8982,10120,9252,9388,19455.0,19889.0,1356.0,3497.0,164.5,Syn,6
36348.0,62598.0,20814.0,34489.0,0,0,501,229,40055.0,36465.0,21309.0,25612.0,164.5,PEuk1,4
36512.0,62241.0,11689.0,18781.0,148,186,398,161,42849.0,40433.0,20569.0,33107.0,164.5,PEuk1,4
3052.0,6717.0,1239.0,4088.0,6386,8458,7145,9414,14991.0,19476.0,63.0,875.0,164.6,Syn,6
3938.0,6191.0,2095.0,3954.0,2033,2223,2749,2756,8082.0,8217.0,60.0,898.0,164.6,Syn,6
14620.0,22070.0,2233.0,4578.0,4367,4897,5885,6322,16376.0,16541.0,1226.0,3126.0,164.8,Syn,6
5113.0,17562.0,1347.0,3249.0,2374,2805,3557,4017,8755.0,9166.0,115.0,2115.0,164.8,Syn,6
37506.0,51891.0,8908.0,12130.0,728,578,324,161,47769.0,44453.0,31679.0,36639.0,164.8,PEuk1,4
3662.0,10137.0,1079.0,2566.0,1671,2306,2493,3466,6184.0,9556.0,1039.0,1892.0,164.9,Syn,6
8099.0,10562.0,1235.0,3913.0,5686,6252,6279,6960,15457.0,15940.0,997.0,2607.0,164.9,Syn,6
9287.0,29108.0,2557.0,5499.0,9147,10619,9833,11125,19452.0,20876.0,620.0,803.0,164.9,Syn,6
8487.0,23314.0,1555.0,3881.0,3931,3939,5461,6009,14572.0,16724.0,2427.0,3063.0,164.9,Syn,6
11830.0,21018.0,3669.0,6331.0,6702,7048,8797,9082,22130.0,21914.0,3361.0,4416.0,165.0,Syn,6
11153.0,19734.0,4687.0,7626.0,9061,9190,11671,11486,29637.0,27786.0,3513.0,5156.0,165.0,Syn,6
7483.0,16524.0,2540.0,5293.0,5389,5988,6640,7384,15849.0,17285.0,366.0,1730.0,165.0,Syn,6
9669.0,17692.0,2454.0,4567.0,3766,4052,5585,6175,16792.0,18205.0,1882.0,4040.0,165.1,Syn,6
2759.0,15336.0,139.0,938.0,1724,3327,2388,4042,5811.0,9659.0,817.0,1215.0,165.1,Syn,6
23850.0,36439.0,4349.0,5619.0,518,226,411,255,28034.0,25152.0,17291.0,17463.0,165.1,PEuk1,4
37025.0,56231.0,12932.0,23377.0,604,243,207,135,44964.0,42889.0,30612.0,34197.0,165.2,PEuk1,4
8288.0,19968.0,4270.0,6956.0,5628,6101,7022,7694,17074.0,17947.0,1363.0,1239.0,165.2,Syn,6
17762.0,31722.0,9269.0,14851.0,176,105,241,147,19937.0,18116.0,16487.0,14617.0,165.3,PEuk1,4
65854.0,86613.0,20037.0,30451.0,263,151,147,120,79271.0,73634.0,65897.0,61303.0,165.3,PEuk1,4
23631.0,45505.0,3651.0,7308.0,139,121,26,45,28212.0,28062.0,8825.0,19972.0,165.3,PEuk1,4
8371.0,22176.0,1175.0,3421.0,7925,9310,8876,10446,18896.0,22813.0,2409.0,3549.0,165.5,Syn,6
3722.0,16302.0,547.0,1922.0,128,27,199,77,4533.0,7720.0,2544.0,3300.0,165.5,PEuk1,4
1053.0,5165.0,1493.0,4659.0,246,192,79,0,6435.0,11035.0,1401.0,2148.0,165.5,PEuk1,4
2082790.0,1762870.0,697421.0,768170.0,6593,4718,488,377,1608600.0,1212230.0,699465.0,552465.0,165.5,Nano1,2
2269.0,8307.0,1304.0,4410.0,1647,2160,2309,3139,5286.0,7167.0,389.0,631.0,165.5,Syn,6
5641.0,23667.0,2761.0,8114.0,2011,2793,2579,3531,7011.0,10210.0,1111.0,1449.0,165.5,Syn,6
13747.0,14397.0,2899.0,3288.0,6537,5972,7990,8052,18159.0,18379.0,4322.0,3979.0,165.5,Syn,6
2136.0,7698.0,441.0,1457.0,648,1346,610,1350,1673.0,4966.0,2640.0,2860.0,165.5,Syn,6
2199.0,13316.0,484.0,2354.0,2151,3875,2942,5439,7341.0,13418.0,399.0,1300.0,165.5,Syn,6
36957.0,57671.0,4663.0,6338.0,29,225,0,0,39351.0,35965.0,27334.0,30306.0,165.6,PEuk1,4
7737.0,14008.0,1218.0,2237.0,4810,5599,6030,6238,15034.0,15623.0,1301.0,2008.0,165.8,Syn,6
10650.0,20111.0,1788.0,3252.0,7301,8158,9721,10799,23950.0,24634.0,1591.0,3916.0,165.8,Syn,6
9392.0,24670.0,1584.0,3797.0,4118,4930,5313,6124,15376.0,17661.0,708.0,2492.0,165.9,Syn,6
35127.0,56680.0,7475.0,10767.0,124,146,364,168,39462.0,36759.0,37269.0,24977.0,166.1,PEuk1,4
5985.0,14036.0,1915.0,3804.0,3071,3271,4306,4654,13321.0,14749.0,633.0,1821.0,166.1,Syn,6
11562.0,18322.0,8107.0,13963.0,4990,5239,6437,6748,19544.0,21002.0,2929.0,3380.0,166.1,Syn,6
32783.0,47376.0,3007.0,2817.0,361,163,46,94,31633.0,31773.0,13281.0,22434.0,166.2,PEuk1,4
1362.0,8401.0,1283.0,4904.0,158,62,206,154,2932.0,5514.0,550.0,1213.0,166.2,PEuk1,4
921.0,3157.0,908.0,5175.0,49,0,159,130,2023.0,4046.0,36617.0,85196.0,166.2,PEuk1,4
1036120.0,1206590.0,874631.0,1211510.0,2814,1995,926,584,760117.0,611631.0,387198.0,331930.0,166.2,Nano1,2
140566.0,202601.0,9178.0,12711.0,0,229,0,49,57950.0,51859.0,43166.0,42977.0,166.2,PEuk1,4
30029.0,40809.0,2712.0,4173.0,506,375,485,184,26635.0,26554.0,18769.0,24341.0,166.2,PEuk1,4
705.0,2587.0,0.0,2420.0,103,87,153,30,1899.0,5163.0,23764.0,34832.0,166.2,PEuk1,4
38990.0,65641.0,4830.0,8522.0,322,256,203,89,41118.0,38414.0,14337.0,26996.0,166.2,PEuk1,4
19897.0,44293.0,6414.0,11643.0,204,191,393,158,38067.0,35669.0,29579.0,26731.0,166.2,PEuk1,4
1441.0,4996.0,1338.0,3756.0,924,2029,1576,3596,4655.0,10507.0,1368.0,2745.0,166.2,Syn,6
5330.0,14199.0,2040.0,4038.0,5459,6180,6832,7613,18002.0,19906.0,3624.0,2904.0,166.3,Syn,6
622.0,3656.0,219.0,1225.0,698,1469,703,2006,1970.0,5791.0,1564.0,2613.0,166.3,Syn,6
8044.0,8848.0,1330.0,3274.0,2802,2780,2708,2751,8780.0,9511.0,892.0,834.0,166.4,Syn,6
170098.0,259660.0,30939.0,47558.0,459,366,144,118,188968.0,158613.0,68509.0,62138.0,166.5,PEuk2,5
4312.0,12504.0,1508.0,3732.0,3467,4458,4155,5053,11569.0,14241.0,468.0,2316.0,166.5,Syn,6
1197.0,4312.0,0.0,836.0,137,185,801,3949,1254.0,6735.0,49232.0,65501.0,166.5,Syn,6
360004.0,520817.0,35309.0,50445.0,17485,16159,460326,416330,557388.0,496946.0,303807.0,254405.0,166.5,Crypto,1
34140.0,49563.0,1333.0,4083.0,122,129,46,85,39477.0,38660.0,28512.0,30514.0,166.7,PEuk1,4
27628.0,41124.0,4773.0,7790.0,279,150,302,162,33949.0,34329.0,12172.0,20455.0,166.8,PEuk1,4
56667.0,83324.0,4672.0,9186.0,433,349,264,145,54137.0,50095.0,45060.0,41978.0,166.8,PEuk1,4
20763.0,27796.0,10113.0,15769.0,192,177,0,57,27536.0,27922.0,15298.0,23338.0,166.9,PEuk1,4
3241.0,9312.0,648.0,2633.0,2886,4132,4157,5783,10874.0,14652.0,2183.0,2136.0,166.9,Syn,6
298243.0,389103.0,48478.0,65010.0,1250,502,0,0,389278.0,333270.0,198125.0,156254.0,166.9,PEuk2,5
26794.0,30064.0,1816.0,4444.0,0,0,0,57,30418.0,28426.0,21157.0,20021.0,166.9,PEuk1,4
2354.0,6659.0,1098.0,2330.0,149,75,43,0,3185.0,4664.0,3007.0,2672.0,166.9,PEuk1,4
2416.0,7540.0,1237.0,3590.0,168,169,162,94,12739.0,15265.0,2175.0,2140.0,166.9,PEuk1,4
767.0,3698.0,3654.0,16255.0,170,115,61,0,4956.0,10230.0,93096.0,189245.0,166.9,PEuk1,4
1159020.0,1104740.0,1241140.0,1299870.0,2546,1700,636,500,1479340.0,926533.0,972108.0,620733.0,166.9,Nano1,2
4886.0,11299.0,1462.0,2935.0,5431,5655,5904,5897,13544.0,13047.0,1752.0,2420.0,167.0,Syn,6
1703.0,7632.0,5762.0,14388.0,296,235,172,129,3352.0,4392.0,2402.0,2917.0,167.0,PEuk1,4
1335.0,7948.0,3261.0,13900.0,227,200,147,56,2868.0,4844.0,927.0,2470.0,167.0,PEuk1,4
2222660.0,1837570.0,4143090.0,4339250.0,7859,4633,2404,1363,644206.0,492512.0,262996.0,187377.0,167.0,Nano1,2
9600.0,22910.0,2724.0,5223.0,1700,1710,3460,3364,9535.0,9742.0,2962.0,4256.0,167.1,Syn,6
117291.0,182254.0,13473.0,20580.0,0,234,128,192,146293.0,113718.0,54107.0,45437.0,167.1,PEuk2,5
10316.0,24952.0,4972.0,9684.0,294,227,299,157,24618.0,24432.0,9515.0,17408.0,167.2,PEuk1,4
20769.0,29995.0,127165.0,196435.0,4949,5126,6207,6444,16438.0,15372.0,2824.0,3011.0,167.2,Syn,6
33408.0,56384.0,9331.0,13787.0,475,232,83,71,46173.0,39720.0,32465.0,34968.0,167.3,PEuk1,4
2117.0,14221.0,348.0,2603.0,756,1253,1166,1968,3584.0,6516.0,465.0,610.0,167.3,Syn,6
598.0,2368.0,865.0,3549.0,1082,2518,1738,3391,4525.0,8647.0,488.0,725.0,167.3,Syn,6
58385.0,88318.0,2971.0,5418.0,252,202,0,42,30308.0,27346.0,25581.0,23473.0,167.3,PEuk1,4
14361.0,25297.0,1529.0,3633.0,7751,8244,9509,10071,22312.0,22827.0,2745.0,3998.0,167.4,Syn,6
75150.0,107974.0,6814.0,12250.0,607,386,0,46,51544.0,46290.0,38087.0,32386.0,167.4,PEuk1,4
34208.0,52945.0,11083.0,17460.0,396,192,19,132,35899.0,36254.0,16292.0,26662.0,167.5,PEuk1,4
1165.0,2830.0,803.0,2378.0,2767,3182,3250,3748,8632.0,10871.0,267.0,793.0,167.5,Syn,6
4969.0,15514.0,10273.0,18369.0,0,21,0,0,13126.0,13186.0,5472.0,10343.0,167.6,PEuk1,4
317394.0,430630.0,225004.0,352700.0,47995,45629,68854,66542,31590.0,30275.0,6762.0,7781.0,167.6,Syn,6
3393.0,11315.0,1345.0,2259.0,2666,2689,3332,3569,8002.0,8293.0,2397.0,2209.0,167.8,Syn,6
27950.0,41867.0,9562.0,13752.0,426,284,87,36,27163.0,25932.0,16780.0,17965.0,167.9,PEuk1,4
2422.0,12119.0,351.0,1361.0,930,1957,1273,2668,3725.0,8370.0,48.0,0.0,167.9,Syn,6
5854.0,17890.0,1079.0,4159.0,4178,5210,5440,6883,15670.0,20381.0,1340.0,2118.0,168.0,Syn,6
8005.0,12631.0,2075.0,4751.0,2462,2304,3479,3538,9788.0,10097.0,1564.0,2606.0,168.1,Syn,6
1015.0,5530.0,2602.0,8498.0,221,137,215,127,9369.0,14062.0,1920.0,3106.0,168.1,PEuk1,4
2474.0,10834.0,683.0,3569.0,160,34,118,0,3615.0,6135.0,1191.0,1608.0,168.1,PEuk1,4
576.0,3381.0,75.0,421.0,143,8,155,58,2435.0,4387.0,12443.0,24415.0,168.1,PEuk1,4
1022.0,5495.0,0.0,0.0,76,0,171,79,3322.0,6303.0,44177.0,104460.0,168.1,PEuk1,4
909585.0,1006800.0,48796.0,62075.0,2368,1886,462,252,1541100.0,1146850.0,589993.0,523803.0,168.1,Nano1,2
45208.0,89499.0,10081.0,14751.0,112,136,55,66,57342.0,53456.0,38055.0,38549.0,168.1,PEuk1,4
16993.0,25701.0,2749.0,4596.0,7008,7158,10308,10517,25799.0,24828.0,4218.0,5461.0,168.2,Syn,6
18857.0,20205.0,3893.0,6371.0,3968,4409,5822,5823,13346.0,12537.0,3046.0,2795.0,168.2,Syn,6
814.0,4203.0,904.0,3016.0,1635,2609,2035,3355,5517.0,9049.0,486.0,1121.0,168.3,Syn,6
122675.0,182429.0,25116.0,40282.0,560,527,0,4,79361.0,72720.0,57470.0,54454.0,168.3,PEuk1,4
3928.0,15226.0,781.0,2193.0,1290,2535,1530,3424,5540.0,11527.0,2695.0,4324.0,168.4,Syn,6
4403.0,12076.0,0.0,1047.0,1496,2577,1873,3588,5494.0,11647.0,938.0,1628.0,168.4,Syn,6
21174.0,42497.0,20808.0,37220.0,312,159,7,0,33153.0,31828.0,10982.0,20584.0,168.6,PEuk1,4
30383.0,59490.0,9791.0,17683.0,230,132,200,88,39245.0,38108.0,12558.0,26008.0,168.6,PEuk1,4
13754.0,34846.0,2221.0,4204.0,3856,3940,6121,6523,17894.0,19412.0,2014.0,2535.0,168.6,Syn,6
27658.0,45660.0,5863.0,8972.0,227,167,400,196,30604.0,31069.0,8004.0,14743.0,168.6,PEuk1,4
6223.0,12013.0,762.0,3816.0,2694,2953,3741,4033,10695.0,11330.0,1505.0,2057.0,168.6,Syn,6
519945.0,653420.0,20480.0,28157.0,2652,2166,27394,25183,224640.0,189302.0,151878.0,140764.0,168.7,Crypto,1
3097.0,7001.0,2485.0,4683.0,3034,3343,4107,4583,9495.0,9958.0,848.0,1894.0,168.7,Syn,6
49267.0,73511.0,4747.0,6289.0,861,321,539,210,47465.0,43273.0,29225.0,34054.0,168.7,PEuk1,4
19719.0,25004.0,2219.0,3533.0,409,242,0,0,22692.0,20987.0,13214.0,18627.0,168.8,PEuk1,4
28583.0,50833.0,4310.0,6442.0,236,109,199,77,39739.0,36547.0,12473.0,23568.0,168.9,PEuk1,4
61144.0,80335.0,1845.0,4757.0,197,121,203,199,46319.0,41796.0,30092.0,26987.0,168.9,PEuk1,4
166067.0,243572.0,32320.0,54379.0,735,308,348,174,250791.0,227559.0,84231.0,104937.0,168.9,PEuk2,5
27465.0,44930.0,3302.0,5032.0,37,129,220,65,37360.0,34834.0,24762.0,26152.0,168.9,PEuk1,4
48676.0,73041.0,6356.0,9791.0,17633,18190,25647,26237,62959.0,60518.0,12151.0,10657.0,169.0,Crypto,1
5281.0,12117.0,1048.0,2644.0,1767,1802,2127,2492,6457.0,6897.0,1284.0,1404.0,169.1,Syn,6
30853.0,56485.0,11507.0,19384.0,173,187,133,72,50820.0,48184.0,24038.0,39582.0,169.1,PEuk1,4
4913.0,13461.0,1543.0,3730.0,2546,2587,3724,3901,9925.0,10623.0,437.0,578.0,169.2,Syn,6
5881.0,14090.0,1386.0,2797.0,4840,4993,6311,6788,15607.0,15727.0,1044.0,1760.0,169.2,Syn,6
20777.0,35232.0,4016.0,6142.0,14340,14038,17360,16555,40356.0,36802.0,9264.0,7273.0,169.2,Syn,6
16066.0,26624.0,4203.0,7791.0,127,74,311,174,21971.0,21403.0,19479.0,18507.0,169.2,PEuk1,4
6014.0,17858.0,1850.0,4248.0,3231,3543,4375,4665,11711.0,12813.0,2155.0,1966.0,169.3,Syn,6
6817.0,14284.0,1968.0,4629.0,3817,3518,5297,5718,13836.0,14121.0,1503.0,2863.0,169.3,Syn,6
42355.0,63285.0,6540.0,9892.0,267,135,319,129,50458.0,47253.0,25110.0,37657.0,169.3,PEuk1,4
25640.0,36436.0,10522.0,15489.0,595,253,425,187,47052.0,44340.0,45177.0,34946.0,169.3,PEuk1,4
2872.0,7759.0,1215.0,3889.0,2615,3059,3806,4580,9733.0,11747.0,1029.0,1161.0,169.3,Syn,6
21652.0,39969.0,2626.0,5644.0,483,357,96,69,26749.0,28298.0,6011.0,14564.0,169.4,PEuk1,4
1927.0,11880.0,0.0,860.0,157,37,160,36,2593.0,4413.0,45.0,138.0,169.4,PEuk1,4
385592.0,527116.0,84933.0,116158.0,354,505,294,216,337973.0,277043.0,196039.0,148406.0,169.4,PEuk2,5
27597.0,53314.0,11021.0,17541.0,58,12,144,43,35627.0,36512.0,7168.0,16193.0,169.5,PEuk1,4
45525.0,75525.0,4593.0,7583.0,209,162,469,197,48009.0,46723.0,25011.0,34770.0,169.5,PEuk1,4
