FSC-A,FSC-H,SSC-A,SSC-H,FL1-A,FL1-H,FL2-A,FL2-H,FL3-A,FL3-H,FL4-A,FL4-H,Time,Predicted_Label,Cluster
30217.0,46806.0,14346.0,24655.0,11910.0,11317.0,1218,1034,31831.0,28366.0,22083.0,19095.0,206.5,Syn,6
1851.0,5900.0,10206.0,20496.0,200.0,167.0,179,64,21341.0,23706.0,10304.0,10828.0,206.6,PEuk1,4
2017310.0,1421190.0,5656940.0,4961680.0,12679.0,6369.0,3002,1534,2192600.0,1404970.0,1791420.0,1001720.0,206.6,Nano2,3
32937.0,39639.0,2028.0,5204.0,5831.0,5392.0,7170,7308,21927.0,23449.0,1682.0,3455.0,206.6,Syn,6
31317.0,38648.0,10434.0,14816.0,53.0,159.0,201,174,40953.0,36831.0,33657.0,26322.0,206.7,PEuk1,4
19432.0,30639.0,2499.0,4129.0,2157.0,1986.0,4243,4013,11221.0,10698.0,4151.0,2992.0,206.7,Syn,6
3231.0,10563.0,0.0,945.0,279.0,211.0,207,118,3750.0,4665.0,3610.0,4211.0,206.7,PEuk1,4
309297.0,428938.0,76426.0,120144.0,2141.0,1968.0,115,157,325658.0,278854.0,119573.0,116002.0,206.7,PEuk2,5
4924.0,9450.0,2008.0,3953.0,4260.0,4947.0,5688,6607,14108.0,17778.0,1666.0,3062.0,206.8,Syn,6
37179.0,44871.0,9010.0,15096.0,133.0,174.0,496,164,38978.0,33666.0,34367.0,26174.0,206.8,PEuk1,4
5328.0,13106.0,2616.0,4791.0,5115.0,6081.0,7030,7966,16275.0,17784.0,962.0,2424.0,206.8,Syn,6
2706.0,6427.0,492.0,3088.0,1136.0,2145.0,1418,2558,3646.0,6342.0,159.0,231.0,206.9,Syn,6
5621.0,8959.0,2670.0,5675.0,2518.0,2898.0,3333,3578,8721.0,9643.0,1831.0,1395.0,206.9,Syn,6
35572.0,64183.0,4468.0,6914.0,584.0,346.0,358,160,50219.0,48458.0,39727.0,43683.0,207.0,PEuk1,4
3410.0,18218.0,750.0,4443.0,2404.0,5206.0,2613,6499,6534.0,15728.0,997.0,1761.0,207.1,Syn,6
3203.0,17457.0,1193.0,4653.0,2649.0,5280.0,3520,6951,8132.0,16448.0,57.0,361.0,207.1,Syn,6
34858.0,62356.0,2478.0,4300.0,663.0,380.0,187,150,34204.0,35142.0,19305.0,30285.0,207.1,PEuk1,4
51555.0,86608.0,20293.0,31831.0,50.0,163.0,81,74,64875.0,56614.0,43160.0,45033.0,207.2,PEuk1,4
4377.0,13329.0,1330.0,3232.0,837.0,647.0,2467,2525,6924.0,7701.0,945.0,1667.0,207.2,Syn,6
5391.0,17814.0,425.0,2060.0,2201.0,2727.0,3076,3645,9368.0,11127.0,1576.0,3160.0,207.2,Syn,6
3465.0,16302.0,1242.0,3313.0,3626.0,5638.0,4789,7202,12143.0,18044.0,0.0,2257.0,207.3,Syn,6
1017.0,4607.0,451.0,1687.0,1025.0,3767.0,1034,4057,3043.0,10262.0,88.0,509.0,207.3,Syn,6
47687.0,70367.0,3395.0,4806.0,541.0,296.0,112,38,27040.0,26385.0,15324.0,20405.0,207.3,PEuk1,4
3968.0,11922.0,2518.0,6739.0,2192.0,3048.0,3267,4526,10278.0,14586.0,1346.0,3212.0,207.3,Syn,6
7952.0,19374.0,1977.0,4611.0,4945.0,5890.0,6454,6905,15518.0,16525.0,1357.0,2576.0,207.4,Syn,6
31356.0,52478.0,7854.0,12914.0,83.0,195.0,141,146,36031.0,35362.0,20719.0,32136.0,207.4,PEuk1,4
1538.0,4610.0,1424.0,4055.0,4055.0,5662.0,5039,6860,10905.0,14445.0,1024.0,2262.0,207.5,Syn,6
5483.0,14444.0,2813.0,6985.0,3455.0,4237.0,4426,4957,12017.0,12706.0,1197.0,2561.0,207.5,Syn,6
99748.0,160321.0,35482.0,54793.0,139.0,322.0,278,105,130322.0,106195.0,31550.0,35884.0,207.5,PEuk1,4
5621.0,9448.0,2360.0,2738.0,2625.0,4426.0,3321,5003,7499.0,11187.0,1926.0,1999.0,207.5,Syn,6
7707.0,12338.0,3218.0,5594.0,1804.0,1671.0,2620,2732,8331.0,8485.0,2251.0,1907.0,207.6,Syn,6
1765.0,7547.0,602.0,1651.0,1943.0,2739.0,2045,2789,6634.0,9567.0,1245.0,1467.0,207.7,Syn,6
1033.0,5946.0,0.0,604.0,263.0,221.0,119,24,2893.0,5512.0,10933.0,27631.0,207.7,PEuk1,4
29710.0,49889.0,1943.0,4081.0,619.0,301.0,222,165,36302.0,36446.0,18421.0,29722.0,207.7,PEuk1,4
1323.0,7479.0,1290.0,4616.0,945.0,1401.0,1186,2042,3999.0,6887.0,656.0,1951.0,207.7,Syn,6
5023.0,9989.0,1831.0,5454.0,2038.0,2293.0,3359,3560,8850.0,9557.0,2219.0,1674.0,207.8,Syn,6
9258.0,21988.0,950.0,2895.0,2367.0,2285.0,3519,3510,9962.0,10974.0,1689.0,1263.0,207.8,Syn,6
16821.0,25321.0,11792.0,23552.0,272.0,247.0,177,142,19825.0,19213.0,6395.0,13476.0,207.8,PEuk1,4
1944.0,6897.0,3484.0,8974.0,1558.0,2567.0,1914,2851,5818.0,8221.0,1018.0,2386.0,207.8,Syn,6
6116.0,15923.0,1562.0,2661.0,3361.0,3679.0,4753,5463,12177.0,13233.0,2564.0,2358.0,207.8,Syn,6
1073.0,5143.0,2293.0,8145.0,393.0,364.0,207,157,2975.0,4298.0,132.0,385.0,207.8,PEuk1,4
1249.0,7145.0,1587.0,5027.0,1546.0,2848.0,1742,3402,4255.0,8148.0,0.0,623.0,207.9,Syn,6
34883.0,44680.0,5712.0,9592.0,227.0,180.0,99,90,30560.0,27555.0,22753.0,20813.0,208.0,PEuk1,4
16718.0,28213.0,6195.0,9306.0,10.0,104.0,35,102,31786.0,29391.0,21364.0,20281.0,208.0,PEuk1,4
19268.0,31429.0,1486.0,3637.0,65.0,44.0,204,93,27438.0,27457.0,13829.0,18771.0,208.0,PEuk1,4
10781.0,15546.0,413.0,2436.0,3007.0,2851.0,4527,4334,12151.0,11735.0,2327.0,2951.0,208.0,Syn,6
11087.0,15506.0,2248.0,4989.0,2580.0,2406.0,3337,3244,8444.0,8387.0,2579.0,1653.0,208.0,Syn,6
9429.0,25073.0,1987.0,3096.0,3307.0,4425.0,4931,6895,11809.0,15244.0,3496.0,3427.0,208.1,Syn,6
5791.0,16953.0,1011.0,3962.0,946.0,2989.0,1523,4845,4013.0,12115.0,437.0,339.0,208.1,Syn,6
1340.0,8798.0,0.0,934.0,110.0,0.0,115,0,2117.0,5942.0,4942.0,16702.0,208.1,PEuk1,4
32595.0,50067.0,7899.0,13088.0,43.0,29.0,239,119,36620.0,36736.0,18503.0,23172.0,208.1,PEuk1,4
2916.0,9248.0,1115.0,2713.0,176.0,58.0,259,123,2578.0,6707.0,13934.0,29570.0,208.1,PEuk1,4
58964.0,95033.0,5813.0,11140.0,245.0,258.0,247,143,65016.0,61393.0,38635.0,49065.0,208.1,PEuk1,4
44899.0,64097.0,8363.0,15349.0,459.0,194.0,456,210,39986.0,34983.0,35297.0,29129.0,208.1,PEuk1,4
15863.0,23770.0,4135.0,6670.0,5392.0,5473.0,7261,7156,19878.0,18555.0,4191.0,3908.0,208.2,Syn,6
38972.0,64596.0,31476.0,51537.0,547.0,350.0,204,75,50057.0,45950.0,29306.0,28740.0,208.2,PEuk1,4
727.0,3072.0,1110.0,3425.0,1315.0,2683.0,1987,3766,4613.0,8841.0,1115.0,1574.0,208.2,Syn,6
2012.0,9472.0,775.0,2159.0,1875.0,2635.0,2528,3595,5758.0,8229.0,1517.0,2218.0,208.2,Syn,6
242126.0,349725.0,34674.0,54633.0,149.0,471.0,187,215,32392.0,29900.0,31372.0,26131.0,208.2,PEuk1,4
3203.0,7774.0,163.0,1283.0,2.0,140.0,141,117,4281.0,4401.0,1070.0,979.0,208.3,PEuk1,4
3975.0,14125.0,0.0,564.0,174.0,52.0,16,0,4324.0,4644.0,370.0,581.0,208.3,PEuk1,4
462066.0,597927.0,55070.0,82646.0,1085.0,1115.0,267,135,545203.0,426265.0,220617.0,188222.0,208.3,Nano1,2
6313.0,26049.0,4313.0,9000.0,1372.0,1736.0,1972,2237,5651.0,6483.0,1318.0,1722.0,208.3,Syn,6
27725.0,55525.0,423.0,2130.0,263.0,198.0,87,60,39958.0,39102.0,23179.0,28502.0,208.4,PEuk1,4
30231.0,48913.0,2382.0,4751.0,580.0,365.0,272,192,36728.0,34866.0,23103.0,27003.0,208.4,PEuk1,4
11128.0,11458.0,2317.0,4339.0,4405.0,4179.0,6526,6535,17157.0,15606.0,3128.0,3638.0,208.4,Syn,6
4478.0,8929.0,975.0,2756.0,2380.0,2674.0,2635,2912,6438.0,6620.0,1547.0,1478.0,208.4,Syn,6
37042.0,60657.0,21060.0,32519.0,3645.0,3735.0,5206,5926,16213.0,14775.0,4731.0,4868.0,208.4,Syn,6
7121.0,14810.0,1246.0,3233.0,1601.0,1448.0,2377,2538,8455.0,9180.0,614.0,1908.0,208.4,Syn,6
64053.0,91738.0,10711.0,16231.0,222.0,314.0,348,193,38301.0,36543.0,40898.0,37295.0,208.5,PEuk1,4
3652.0,17772.0,308.0,1536.0,1825.0,2654.0,2164,3253,5949.0,8692.0,1169.0,2016.0,208.5,Syn,6
907.0,3630.0,811.0,3311.0,831.0,1868.0,816,2184,1856.0,5884.0,158.0,490.0,208.5,Syn,6
1369.0,4390.0,0.0,1940.0,716.0,1783.0,886,2629,3169.0,6362.0,2205.0,3002.0,208.5,Syn,6
1377.0,7390.0,468.0,4304.0,2349.0,4620.0,2603,5406,6270.0,12215.0,875.0,1479.0,208.5,Syn,6
165493.0,250165.0,16072.0,24946.0,361.0,385.0,263,141,106337.0,91610.0,96676.0,88722.0,208.6,PEuk1,4
2311.0,10652.0,947.0,3250.0,2329.0,5172.0,2967,6353,7311.0,16259.0,1429.0,2432.0,208.6,Syn,6
37013.0,37000.0,2945.0,2435.0,966.0,285.0,368,155,41313.0,37238.0,30814.0,26305.0,208.6,PEuk1,4
7657.0,15869.0,1761.0,3415.0,3745.0,3904.0,5793,6188,17212.0,17681.0,2330.0,3139.0,208.6,Syn,6
8810.0,23654.0,1380.0,3603.0,1972.0,1968.0,3434,3277,10991.0,11528.0,3002.0,2726.0,208.6,Syn,6
8261.0,13617.0,2291.0,4215.0,3244.0,3387.0,4716,5103,12449.0,12087.0,2905.0,3997.0,208.7,Syn,6
2548.0,6350.0,1852.0,3657.0,2135.0,2220.0,3159,2946,8277.0,8999.0,1108.0,1816.0,208.7,Syn,6
32537.0,49472.0,2732.0,4435.0,124.0,157.0,0,0,40188.0,38050.0,29138.0,27063.0,208.8,PEuk1,4
32671.0,49035.0,12678.0,20771.0,293.0,273.0,7,75,32634.0,30331.0,27495.0,22174.0,208.8,PEuk1,4
2372.0,6683.0,2725.0,6798.0,1827.0,2101.0,2477,2958,6068.0,6918.0,380.0,611.0,208.8,Syn,6
16242.0,26310.0,3264.0,6398.0,4678.0,4810.0,6135,6172,33145.0,27069.0,12301.0,12551.0,208.9,Syn,6
21614.0,38971.0,8653.0,13946.0,282.0,317.0,204,98,24621.0,22530.0,16794.0,18195.0,208.9,PEuk1,4
12320.0,12005.0,2535.0,3177.0,4184.0,3760.0,5434,5580,16715.0,15790.0,4794.0,4947.0,208.9,Syn,6
7470.0,20753.0,2219.0,3696.0,3099.0,3427.0,4185,4639,11075.0,11762.0,1465.0,2514.0,208.9,Syn,6
11307.0,18336.0,865.0,1581.0,7049.0,7400.0,7224,7545,16503.0,16804.0,369.0,1891.0,209.0,Syn,6
51175.0,71172.0,19482.0,30808.0,112.0,160.0,399,228,49503.0,47588.0,32883.0,37150.0,209.0,PEuk1,4
1513.0,7964.0,502.0,3058.0,1516.0,2247.0,2086,3167,5645.0,8737.0,311.0,1213.0,209.0,Syn,6
14302.0,33679.0,2894.0,5542.0,6388.0,6903.0,8541,9449,19413.0,20711.0,2359.0,5740.0,209.1,Syn,6
10102.0,18713.0,2353.0,3187.0,3883.0,4496.0,5357,5988,16123.0,17115.0,2482.0,3857.0,209.1,Syn,6
2853.0,8698.0,2313.0,6650.0,2675.0,3009.0,4014,4583,11353.0,13733.0,941.0,2773.0,209.1,Syn,6
18634.0,21301.0,2406.0,5715.0,4043.0,4231.0,5474,5314,16314.0,15469.0,2280.0,2592.0,209.2,Syn,6
26937.0,44526.0,4569.0,8492.0,198.0,64.0,226,131,31748.0,30728.0,21102.0,27836.0,209.3,PEuk1,4
33796.0,52818.0,4703.0,8339.0,297.0,253.0,323,271,36362.0,35481.0,24780.0,31890.0,209.3,PEuk1,4
1283.0,8480.0,0.0,928.0,115.0,0.0,175,105,2722.0,4797.0,190.0,240.0,209.3,PEuk1,4
368755.0,507770.0,57586.0,85296.0,731.0,1046.0,471,173,462079.0,380532.0,168764.0,156965.0,209.3,Nano1,2
3607.0,12241.0,523.0,1572.0,4496.0,6415.0,6219,9183,21057.0,24534.0,5339.0,8039.0,209.4,Syn,6
505599.0,705312.0,319213.0,403051.0,1760.0,1450.0,755,341,314448.0,263613.0,157187.0,129227.0,209.4,PEuk2,5
5484.0,14797.0,1747.0,2742.0,4429.0,4424.0,6292,6833,15861.0,15429.0,2161.0,4321.0,209.4,Syn,6
5069.0,9375.0,2701.0,4880.0,2036.0,2563.0,2765,3479,7333.0,9567.0,705.0,1119.0,209.4,Syn,6
35147.0,51895.0,4785.0,5974.0,1791.0,1446.0,269,136,44321.0,40907.0,33499.0,27029.0,209.4,PEuk1,4
9733.0,20612.0,1572.0,3890.0,5827.0,6419.0,8246,8585,20433.0,20755.0,2783.0,4918.0,209.5,Syn,6
33856.0,44991.0,7032.0,12415.0,64.0,74.0,130,106,50432.0,46673.0,28488.0,38114.0,209.5,PEuk1,4
38056.0,48848.0,10010.0,17144.0,500.0,305.0,168,143,51831.0,49714.0,31691.0,33829.0,209.6,PEuk1,4
18176.0,31945.0,19606.0,33208.0,4094.0,4282.0,6115,5835,18268.0,16994.0,6046.0,7110.0,209.6,Syn,6
3947.0,11443.0,1668.0,3442.0,2812.0,3301.0,3378,4046,9445.0,10900.0,1383.0,1955.0,209.7,Syn,6
26154.0,41084.0,10828.0,17903.0,916.0,750.0,248,100,43269.0,43316.0,20000.0,37458.0,209.7,PEuk1,4
9759.0,16549.0,1234.0,3556.0,1813.0,1818.0,2443,2412,7168.0,6977.0,568.0,1984.0,209.8,Syn,6
18113.0,27813.0,3912.0,5663.0,2252.0,2045.0,359,282,30717.0,28851.0,13101.0,13942.0,209.8,PEuk1,4
32758.0,47181.0,47874.0,79588.0,2395.0,1747.0,717,349,46501.0,44412.0,35356.0,32638.0,209.8,PEuk1,4
5479.0,13110.0,1903.0,4189.0,1333.0,1444.0,3519,4000,8865.0,10165.0,904.0,3643.0,209.8,Syn,6
16953.0,33218.0,11933.0,19936.0,7267.0,7507.0,9552,9710,28148.0,28321.0,4372.0,5835.0,209.9,Syn,6
839791.0,1106820.0,297907.0,380444.0,9477.0,7749.0,2372,1565,308326.0,246783.0,212412.0,151252.0,209.9,Nano1,2
294205.0,356734.0,62820.0,79818.0,629.0,460.0,74,39,246737.0,207274.0,133888.0,101403.0,209.9,PEuk2,5
31801.0,62602.0,4104.0,7476.0,115.0,122.0,46,127,37731.0,37303.0,25240.0,31565.0,210.0,PEuk1,4
5084.0,22284.0,693.0,3755.0,2809.0,3318.0,4248,5871,12637.0,16241.0,3590.0,4062.0,210.0,Syn,6
1660.0,6973.0,5.0,282.0,613.0,1631.0,943,3221,2886.0,9585.0,142.0,255.0,210.0,Syn,6
4269.0,10610.0,1045.0,2811.0,2074.0,2488.0,2724,3192,7937.0,9524.0,1415.0,1391.0,210.0,Syn,6
13348.0,12769.0,3094.0,3816.0,4056.0,4045.0,6479,5847,16022.0,14608.0,3390.0,2664.0,210.1,Syn,6
40236.0,62158.0,3527.0,7698.0,497.0,377.0,62,206,53267.0,50529.0,29769.0,32707.0,210.1,PEuk1,4
6605.0,15724.0,2073.0,3931.0,2699.0,2691.0,3861,3891,7727.0,7782.0,2166.0,2419.0,210.2,Syn,6
1316.0,7809.0,0.0,700.0,107.0,0.0,150,50,3127.0,6074.0,1014.0,2053.0,210.2,PEuk1,4
1238.0,7551.0,568.0,2471.0,104.0,0.0,162,93,5179.0,10000.0,495.0,940.0,210.2,PEuk1,4
875.0,3484.0,0.0,1743.0,142.0,8.0,100,4,7122.0,10083.0,255.0,1314.0,210.2,PEuk1,4
10524.0,14708.0,0.0,1220.0,216.0,136.0,266,99,5780.0,5973.0,3683.0,1784.0,210.2,PEuk1,4
521734.0,630277.0,44975.0,62402.0,2196.0,1855.0,545,311,917048.0,723493.0,307818.0,256817.0,210.2,Nano1,2
42035.0,65512.0,10900.0,17825.0,26.0,69.0,537,210,50437.0,44596.0,34058.0,38127.0,210.2,PEuk1,4
7063.0,12917.0,1603.0,2289.0,1673.0,1796.0,2666,2762,6000.0,6193.0,1223.0,1849.0,210.3,Syn,6
22752.0,29859.0,1459.0,4492.0,300.0,177.0,319,138,20675.0,19453.0,16202.0,17352.0,210.3,PEuk1,4
102852.0,153838.0,11866.0,19175.0,439.0,233.0,74,62,59880.0,49452.0,48504.0,44218.0,210.4,PEuk1,4
2625.0,11319.0,837.0,3198.0,686.0,1400.0,693,2008,1554.0,5479.0,129.0,701.0,210.4,Syn,6
12873.0,22761.0,3106.0,6377.0,4988.0,5155.0,6365,6538,17033.0,17721.0,1594.0,3689.0,210.4,Syn,6
2959620.0,2221430.0,5539170.0,5114310.0,30530.0,11918.0,5454,2058,1607140.0,1045420.0,1243120.0,725909.0,210.4,Nano2,3
105822.0,156355.0,8816.0,15739.0,0.0,126.0,279,87,148912.0,127676.0,57555.0,49858.0,210.5,PEuk2,5
6621.0,13605.0,2039.0,3488.0,4855.0,5284.0,7131,7122,18931.0,18365.0,4072.0,4536.0,210.6,Syn,6
13772.0,25159.0,3429.0,5459.0,5903.0,6205.0,7092,7612,19743.0,20366.0,3393.0,5153.0,210.6,Syn,6
712.0,3278.0,190.0,1328.0,309.0,335.0,212,127,5327.0,16126.0,73602.0,137564.0,210.6,PEuk1,4
610444.0,693293.0,101843.0,158828.0,2491.0,1861.0,597,439,1062980.0,836955.0,841657.0,670920.0,210.6,Nano1,2
30401.0,41272.0,1380.0,3777.0,463.0,229.0,343,232,28085.0,24775.0,13519.0,17813.0,210.7,PEuk1,4
12879.0,21517.0,2521.0,5929.0,2510.0,2238.0,6282,6114,14527.0,15840.0,5603.0,6601.0,210.7,Syn,6
23328.0,37537.0,3239.0,5922.0,2646.0,2385.0,6324,6756,16138.0,16463.0,4845.0,4867.0,210.7,Syn,6
7900.0,18686.0,2216.0,4670.0,3964.0,4241.0,4795,4982,10834.0,11274.0,1912.0,2917.0,210.8,Syn,6
7072.0,8688.0,1759.0,4610.0,2139.0,3126.0,2973,4851,8208.0,13617.0,3025.0,3384.0,210.8,Syn,6
1855.0,7421.0,1622.0,4103.0,1330.0,2821.0,1779,4437,5061.0,12741.0,76.0,133.0,210.8,Syn,6
8859.0,13132.0,2222.0,3218.0,5803.0,5791.0,7722,8155,20780.0,21818.0,4159.0,4454.0,210.8,Syn,6
16786.0,31596.0,8134.0,15391.0,297.0,146.0,0,0,27135.0,27544.0,11970.0,21747.0,210.8,PEuk1,4
25068.0,47862.0,5232.0,7425.0,566.0,414.0,0,0,31569.0,28626.0,31075.0,26314.0,210.9,PEuk1,4
9684.0,13895.0,1682.0,3337.0,4708.0,4529.0,5660,6198,15940.0,15323.0,3446.0,3108.0,210.9,Syn,6
4323.0,12861.0,920.0,2746.0,1096.0,1132.0,2809,3288,7830.0,9365.0,1391.0,2154.0,210.9,Syn,6
2765.0,14796.0,0.0,169.0,219.0,148.0,86,0,3607.0,6354.0,933.0,1347.0,211.0,PEuk1,4
7269.0,14600.0,569.0,1942.0,233.0,110.0,121,115,4796.0,5038.0,19571.0,23164.0,211.0,PEuk1,4
398849.0,467494.0,68380.0,98936.0,1559.0,1482.0,210,184,865903.0,698058.0,342536.0,298914.0,211.0,Nano1,2
2189.0,11895.0,727.0,3445.0,648.0,2090.0,1110,3140,3050.0,8838.0,3113.0,4673.0,211.1,Syn,6
3026.0,18395.0,1011.0,4095.0,2238.0,4224.0,2762,5404,7662.0,15275.0,0.0,113.0,211.1,Syn,6
2807.0,9762.0,884.0,2975.0,1227.0,1764.0,2237,2838,6367.0,8755.0,348.0,1072.0,211.1,Syn,6
12751.0,21843.0,2032.0,2861.0,3448.0,3345.0,5494,5780,16747.0,16094.0,2737.0,3300.0,211.1,Syn,6
60793.0,96100.0,5571.0,7147.0,596.0,326.0,197,100,57938.0,52168.0,51600.0,43749.0,211.1,PEuk1,4
1500.0,8688.0,1174.0,6102.0,161.0,38.0,99,0,3081.0,4910.0,1348.0,2307.0,211.2,PEuk1,4
689207.0,815512.0,869952.0,1122460.0,2570.0,1861.0,629,447,440764.0,357979.0,255437.0,193705.0,211.2,Nano1,2
3184.0,9147.0,1095.0,3729.0,3131.0,3472.0,3746,4146,9220.0,10075.0,1498.0,1487.0,211.2,Syn,6
14151.0,27858.0,2765.0,4489.0,1757.0,1751.0,2190,2150,8351.0,8030.0,2049.0,3164.0,211.2,Syn,6
6152.0,16094.0,422.0,2073.0,1930.0,2972.0,2301,3865,5197.0,8975.0,384.0,486.0,211.3,Syn,6
3241.0,18597.0,1287.0,4048.0,1395.0,2797.0,1558,3251,4019.0,8129.0,1272.0,2050.0,211.4,Syn,6
2567.0,10896.0,961.0,2690.0,808.0,2557.0,1112,2973,2939.0,7169.0,1938.0,2802.0,211.4,Syn,6
18785.0,30545.0,2978.0,5626.0,3687.0,3758.0,5473,6002,16179.0,16039.0,3520.0,4736.0,211.4,Syn,6
11115.0,27851.0,1460.0,2744.0,3304.0,3570.0,4960,5278,14127.0,14566.0,1010.0,3656.0,211.4,Syn,6
11249.0,34255.0,2382.0,4265.0,1390.0,1663.0,4325,5177,9979.0,11971.0,2473.0,4750.0,211.5,Syn,6
31924.0,46381.0,5422.0,6638.0,363.0,218.0,62,64,36018.0,32092.0,27355.0,22639.0,211.5,PEuk1,4
263149.0,380652.0,75288.0,103101.0,653.0,588.0,237,181,117547.0,101755.0,72242.0,60027.0,211.6,PEuk2,5
4082.0,12397.0,1036.0,3303.0,4527.0,5285.0,5964,7245,16296.0,18824.0,1322.0,3221.0,211.6,Syn,6
43474.0,47434.0,3378.0,4451.0,379.0,173.0,0,111,44297.0,38448.0,31548.0,23820.0,211.6,PEuk1,4
690.0,4395.0,121.0,1119.0,113.0,38.0,105,0,1290.0,4838.0,11359.0,37162.0,211.6,PEuk1,4
538498.0,707410.0,97174.0,150830.0,1809.0,1385.0,122,203,711279.0,588720.0,250623.0,234361.0,211.6,Nano1,2
19045.0,34596.0,11483.0,18476.0,1591.0,1602.0,3604,3841,9254.0,9732.0,3213.0,3802.0,211.7,Syn,6
5121.0,17489.0,1187.0,3579.0,1290.0,1641.0,2541,3216,5866.0,7371.0,1181.0,2882.0,211.7,Syn,6
9134.0,10846.0,1822.0,4707.0,2763.0,2778.0,4710,4755,13457.0,13973.0,2782.0,3131.0,211.7,Syn,6
10830.0,20366.0,2319.0,3168.0,2409.0,2565.0,3750,4109,11432.0,12008.0,1489.0,2537.0,211.7,Syn,6
2487.0,11054.0,901.0,2306.0,1374.0,1963.0,1829,2353,4824.0,6436.0,1163.0,1385.0,211.7,Syn,6
5782.0,14261.0,1510.0,2944.0,2567.0,2661.0,3027,3188,8092.0,8192.0,2281.0,2585.0,211.8,Syn,6
44158.0,54569.0,2010.0,5901.0,0.0,76.0,0,90,39318.0,36947.0,22814.0,25112.0,211.8,PEuk1,4
2800.0,8739.0,2229.0,5506.0,535.0,842.0,661,1435,2253.0,4251.0,1371.0,1393.0,211.9,Syn,6
50417.0,66638.0,2604.0,5241.0,0.0,98.0,0,50,49491.0,44374.0,42536.0,37908.0,211.9,PEuk1,4
2312.0,14711.0,216.0,1645.0,503.0,1473.0,740,2340,1763.0,5348.0,1070.0,2182.0,211.9,Syn,6
1299.0,7407.0,473.0,2290.0,2184.0,3855.0,2702,4900,7338.0,13374.0,0.0,165.0,211.9,Syn,6
3593.0,11824.0,2591.0,5766.0,375.0,268.0,119,8,8947.0,9287.0,3151.0,7133.0,212.0,PEuk1,4
6828.0,15911.0,1404.0,2796.0,1429.0,1491.0,1960,1729,5261.0,5259.0,956.0,913.0,212.0,Syn,6
4674.0,17804.0,1167.0,3575.0,1674.0,2764.0,1991,2919,5963.0,8323.0,1006.0,1715.0,212.0,Syn,6
5731.0,16673.0,1629.0,4473.0,2494.0,2708.0,3560,3911,8428.0,9383.0,407.0,1107.0,212.0,Syn,6
6769.0,9999.0,1538.0,2375.0,1994.0,2983.0,2309,3595,6949.0,8437.0,1912.0,2222.0,212.2,Syn,6
6507.0,12571.0,557.0,2979.0,484.0,1290.0,677,2222,1983.0,5017.0,77.0,477.0,212.2,Syn,6
19656.0,35396.0,3724.0,6789.0,488.0,190.0,245,129,27679.0,26194.0,18833.0,21414.0,212.2,PEuk1,4
12395.0,12050.0,1699.0,3635.0,2567.0,2567.0,3030,3284,9681.0,9551.0,2056.0,2358.0,212.3,Syn,6
5933.0,12181.0,1852.0,3969.0,2044.0,2014.0,2673,2807,8810.0,9613.0,2509.0,3291.0,212.3,Syn,6
6404.0,17826.0,1174.0,3587.0,1450.0,1688.0,5004,5719,11772.0,13254.0,1714.0,4081.0,212.4,Syn,6
20175.0,34294.0,2406.0,3985.0,1131.0,897.0,295,234,25976.0,23575.0,18668.0,17666.0,212.4,PEuk1,4
968.0,4688.0,1345.0,6817.0,517.0,1267.0,907,1945,2279.0,4946.0,1432.0,2050.0,212.5,Syn,6
3446.0,9923.0,1182.0,5508.0,844.0,1733.0,1164,2316,3392.0,6395.0,235.0,291.0,212.5,Syn,6
7449.0,10756.0,2252.0,4340.0,2099.0,2047.0,2395,2237,7462.0,6896.0,2166.0,2056.0,212.5,Syn,6
3349.0,18339.0,769.0,2947.0,677.0,980.0,1069,1652,3278.0,5427.0,448.0,1285.0,212.5,Syn,6
3372.0,9133.0,3343.0,6026.0,2310.0,2500.0,2956,3412,7999.0,8519.0,1614.0,2007.0,212.5,Syn,6
5567.0,13365.0,1599.0,3670.0,1238.0,1326.0,1949,2272,4361.0,4119.0,1556.0,1906.0,212.5,Syn,6
7812.0,22286.0,2241.0,4929.0,1350.0,1681.0,3356,4018,9215.0,11520.0,4186.0,4899.0,212.6,Syn,6
48979.0,63973.0,6344.0,10662.0,4110.0,3844.0,479,368,66103.0,59909.0,49317.0,42755.0,212.6,PEuk1,4
24872.0,31579.0,9005.0,11489.0,0.0,126.0,424,199,29529.0,26412.0,25132.0,23488.0,212.6,PEuk1,4
1186.0,4279.0,1412.0,5306.0,985.0,1715.0,897,2118,2865.0,6260.0,92.0,46.0,212.6,Syn,6
1672.0,6605.0,597.0,2080.0,2666.0,3311.0,3176,4153,7669.0,10563.0,104.0,373.0,212.6,Syn,6
119999.0,163476.0,5783.0,8647.0,177.0,137.0,7,168,155802.0,134838.0,58554.0,55969.0,212.7,PEuk2,5
2487.0,10965.0,228.0,1560.0,233.0,153.0,168,58,4028.0,4870.0,1310.0,1721.0,212.7,PEuk1,4
386569.0,530855.0,39897.0,57455.0,1469.0,1295.0,0,88,460281.0,381091.0,185800.0,170370.0,212.7,Nano1,2
24576.0,39636.0,3263.0,4078.0,1036.0,835.0,415,240,31035.0,29800.0,26239.0,22644.0,212.7,PEuk1,4
2412.0,12023.0,1778.0,4913.0,5405.0,8252.0,2082,3004,3451.0,5300.0,679.0,1091.0,212.7,Syn,6
3546.0,11922.0,1311.0,3950.0,2461.0,2892.0,3399,4185,8338.0,10214.0,667.0,1664.0,212.7,Syn,6
